ipeds_id,name,address,city,state,zip_code,website,phone,president_name,president_title,control_type,size_category,region
205966,Southern State Community College,100 Hobart Drive,Hillsboro,OH,45133-9406,https://www.sscc.edu/,9373933431,Nicole Roades,President,Public,Small,Great Lakes
206011,Terra State Community College,2830 Napoleon Rd,Fremont,OH,43420-9670,www.terra.edu/,4195592100,Dr. Ronald Schumacher,President,Public,Small,Great Lakes
206039,Tiffin Academy of Hair Design,104 E Market St,Tiffin,OH,44883,tiffinacademy.com/,4194473117,Therese E. Vogel,President,Private for-profit,Very small,Great Lakes
206048,Tiffin University,155 Miami Street,Tiffin,OH,44883,www.tiffin.edu/,8009686446,Lillian Schumacher,President,Private nonprofit,Small,Great Lakes
206084,University of Toledo,2801 W Bancroft,Toledo,OH,43606-3390,www.utoledo.edu/,8005865336,Dr. Gregory Postel,President,Public,Large,Great Lakes
206154,Tri-State Bible College,506 Margaret St,South Point,OH,45680,https://tsbc.edu/,7.40E+11,Rex Howe,President,Private nonprofit,Very small,Great Lakes
206172,Tri-County Adult Career Center,15676 St Rt 691,Nelsonville,OH,45764,www.tricountyhightech.com/,7407535464,Connie Altier,Superintendent,Public,Very small,Great Lakes
206181,Tri-Rivers Career Center,2222 Marion - Mt. Gilead Rd,Marion,OH,43302-8914,www.tririvers.com/,7403898542,Aaron Stewart,Adult Director,Public,Very small,Great Lakes
206279,Union Institute & University,2090 Florence Avenue,Cincinnati,OH,45206,https://www.myunion.edu/,8008616400,Karen Schuster Web,President,Private nonprofit,Very small,Great Lakes
206288,United Theological Seminary,4501 Denlinger Rd.,Dayton,OH,45426-2308,www.united.edu/,9375292201,Kent Millard,President,Private nonprofit,Very small,Great Lakes
206321,Upper Valley Career Center,8811 Career Drive,Piqua,OH,45356,https://www.uppervalleycc.org/o/adult-division,9377781980,Jason Haak,Superintendent,Public,Very small,Great Lakes
206349,Ursuline College,2550 Lander Rd,Pepper Pike,OH,44124,www.ursuline.edu/,4404494200,"Christine De Vinne, O.S.U., Ph.D.",President,Private nonprofit,Very small,Great Lakes
206394,The North Coast College,11724 Detroit Avenue,Lakewood,OH,44107,https://www.thencc.edu/,2162218584,Milan Milasinovic,President,Private for-profit,Very small,Great Lakes
206437,Walsh University,2020 East Maple St,North Canton,OH,44720-3396,https://www.walsh.edu/,3304997090,Dr. Tim Collins,President,Private nonprofit,Small,Great Lakes
206446,Washington State Community College,710 Colegate Dr,Marietta,OH,45750,www.wscc.edu/,7403748716,Vicky Wood,President,Public,Small,Great Lakes
206491,Wilberforce University,1055 N Bickett Rd,Wilberforce,OH,45384-1001,www.wilberforce.edu/,9373762911,"Vann Newkirk, Sr.",President,Private nonprofit,Very small,Great Lakes
206507,Wilmington College,1870 Quaker Way,Wilmington,OH,45177,https://www.wilmington.edu/,8003419318,Corey Cockerill,Interim President,Private nonprofit,Very small,Great Lakes
206516,Winebrenner Theological Seminary,950 North Main Street - 2nd Floor,Findlay,OH,45840,winebrenner.edu/,4194344200,Brent C. Sleasman,President,Private nonprofit,Very small,Great Lakes
206525,Wittenberg University,Ward St at N Wittenberg Ave,Springfield,OH,45504,www.wittenberg.edu/,9373276231,Michael Frandsen,President,Private nonprofit,Small,Great Lakes
206589,The College of Wooster,1189 Beall Avenue,Wooster,OH,44691,https://wooster.edu/,3302632000,Anne McCall,President,Private nonprofit,Small,Great Lakes
206604,Wright State University-Main Campus,3640 Colonel Glenn Highway,Dayton,OH,45435-0001,www.wright.edu/,9377751000,Dr. Susan Edwards,President,Public,Medium,Great Lakes
206613,Wright State University-Lake Campus,7600 Lake Campus Drive,Celina,OH,45822-2952,https://lake.wright.edu/,4195860300,Dr. Andrea Faber,Vice Provost Chief Administrative Officer,Public,Small,Great Lakes
206622,Xavier University,3800 Victory Parkway,Cincinnati,OH,45207-1092,https://www.xavier.edu/,5137453000,Colleen M. Hanycz,President,Private nonprofit,Medium,Great Lakes
206695,Youngstown State University,One University Plaza,Youngstown,OH,44555-0001,https://ysu.edu/,8774686978,Mr. Bill Johnson,President,Public,Large,Great Lakes
206817,Bacone College,2299 Old Bacone Rd,Muskogee,OK,74403-1597,www.bacone.edu/,9.19E+13,Nicky Michael,Interim President,Private nonprofit,Very small,Southwest
206835,Oklahoma Wesleyan University,2201 Silver Lake Rd,Bartlesville,OK,74006-6299,www.okwu.edu/,9183336151,James Dunn,President,Private nonprofit,Very small,Southwest
206862,Southern Nazarene University,6729 NW 39th Expy,Bethany,OK,73008,https://www.snu.edu/,4057896400,Keith Newman,President,Private nonprofit,Small,Southwest
206905,Pontotoc Technology Center,601 W 33rd,Ada,OK,74820,www.pontotoctech.edu/,5.80E+13,Travis Graham,Superintendent,Public,Very small,Southwest
206914,Cameron University,2800 West Gore Blvd,Lawton,OK,73505-6377,https://www.cameron.edu/,5805812200,John McArthur,President,Public,Small,Southwest
206923,Carl Albert State College,1507 S McKenna,Poteau,OK,74953-5208,https://www.carlalbert.edu/,9186471200,Dr. Jay Falkner,President,Public,Small,Southwest
206932,Central Oklahoma College,14820 Serenita Avenue,Oklahoma City,OK,73134,centraloc.edu/,4056096622,Michael Pugliese,President,Private for-profit,Very small,Southwest
206941,University of Central Oklahoma,100 N University Dr,Edmond,OK,73034,https://www.uco.edu/,4059742000,Todd G. Lamb,President,Public,Large,Southwest
206996,Connors State College,700 College Road,Warner,OK,74469,connorsstate.edu/,9184632931,Dr. Ron Ramming,President,Public,Small,Southwest
207041,East Central University,1100 E. 14th Street,Ada,OK,74820-6999,https://www.ecok.edu/,5803328000,Wendell Godwin,President,Public,Small,Southwest
207050,Eastern Oklahoma State College,1301 W Main St,Wilburton,OK,74578-4999,www.eosc.edu/,9184652361,Dr. Janet Wansick,President,Public,Small,Southwest
207069,Redlands Community College,1300 S Country Club Rd,El Reno,OK,73036-5304,www.redlandscc.edu/,4052622552,Jena Marr,President,Public,Small,Southwest
207087,Formations Institute,3905 S. La Mesa Drive,Enid,OK,73703-4538,www.formationsinstitute.edu/,5802376677,Linda Freeman,CEO,Private for-profit,Very small,Southwest
207102,Eves College of Hairstyling,912 SW C Ave,Lawton,OK,73501,www.eliteacademyok.com/,5803556620,Tammy Graham,President,Private for-profit,Very small,Southwest
207157,Randall University,3701 S. I-35 Frontage Road,Moore,OK,73160,www.ru.edu/,4059129000,Robert G. Thompson,President,Private nonprofit,Very small,Southwest
207209,Langston University,701 Sammy Davis Jr. Drive,Langston,OK,73050,www.langston.edu/,4054663428,Dr. Ruth Ray Jackson,Interim President,Public,Small,Southwest
207236,Murray State College,One Murray Campus,Tishomingo,OK,73460,https://www.mscok.edu/,5803877000,Tim Faltyn,President,Public,Small,Southwest
207254,Spartan College of Aeronautics and Technology,8820 East Pine Street,Tulsa,OK,74115,www.spartan.edu/,8003311204,Kari Pahno,Campus President,Private for-profit,Very small,Southwest
207263,Northeastern State University,600 N Grand,Tahlequah,OK,74464-2399,https://www.nsuok.edu/,9184565511,Rodney Hanley,President,Public,Medium,Southwest
207281,Northern Oklahoma College,1220 E Grand Ave,Tonkawa,OK,74653,www.noc.edu/,5806286200,Clark Harris,President,Public,Small,Southwest
207290,Northeastern Oklahoma A&M College,200 I St NE,Miami,OK,74354,www.neo.edu/,9185428441,Dr. Kyle Stafford,President,Public,Small,Southwest
207306,Northwestern Oklahoma State University,709 Oklahoma Blvd,Alva,OK,73717-2799,www.nwosu.edu/,5803271700,Bo Hannaford,President,Public,Small,Southwest
207315,Oklahoma State University Center for Health Sciences,1111 W 17th St,Tulsa,OK,74107-1898,https://medicine.okstate.edu/,9185821972,"Johnny Stephens, Pharm.D",President,Public,Small,Southwest
207324,Oklahoma Christian University,2501 E Memorial Rd,Edmond,OK,73013,www.oc.edu/,4054255000,Dr. Ken Jones,President,Private nonprofit,Small,Southwest
207342,University of Oklahoma-Health Sciences Center,"1105 Stonewall Avenue, Ste 221",Oklahoma City,OK,73117-1221,ouhsc.edu/,4052712332,Gary Raskob,Sr Vice President and Provost,Public,Small,Southwest
207351,Oklahoma Panhandle State University,323 Eagle Ave,Goodwell,OK,73939-0430,www.opsu.edu/,5803492611,Dr. Julie Dinger,President,Public,Small,Southwest
207388,Oklahoma State University-Main Campus,107 Whitehurst,Stillwater,OK,74078-1015,www.okstate.edu/,4057445000,President Kayse Shrum,"President, Oklahoma State University",Public,Very large,Southwest
207397,Oklahoma State University-Oklahoma City,900 N Portland,Oklahoma City,OK,73107-6195,www.osuokc.edu/,4059474421,Dr. Pam Stinson,Provost,Public,Small,Southwest
207403,Oklahoma Baptist University,500 W University,Shawnee,OK,74804,https://www.okbu.edu/,4052752850,Dr. Heath Thomas,President,Private nonprofit,Small,Southwest
207449,Oklahoma City Community College,7777 S May Ave,Oklahoma City,OK,73159-9987,www.occc.edu/,4056821611,Dr. Mautra Jones,President,Public,Large,Southwest
207458,Oklahoma City University,2501 N Blackwelder,Oklahoma City,OK,73106-1402,www.okcu.edu/,4052085000,Kenneth Evans,President,Private nonprofit,Small,Southwest
207500,University of Oklahoma-Norman Campus,660 Parrington Oval,Norman,OK,73019-3072,www.ou.edu/,4053250311,"Joseph Harroz, Jr.",President,Public,Very large,Southwest
207564,Oklahoma State University Institute of Technology,1801 E 4th St,Okmulgee,OK,74447-3901,https://osuit.edu/,9182934678,Mr. Chris Benge,Vice President of Operations,Public,Small,Southwest
207582,Oral Roberts University,7777 S Lewis Ave.,Tulsa,OK,74171,https://oru.edu/,9184956161,William M. Wilson,President,Private nonprofit,Medium,Southwest
207661,Rogers State University,1701 W Will Rogers Blvd,Claremore,OK,74017-3252,https://www.rsu.edu/,9183437777,Dr. Larry Rice,President,Public,Small,Southwest
207670,Rose State College,6420 S E 15th,Midwest City,OK,73110-2799,https://www.rose.edu/,4057337673,Jeanie Webb,President,Public,Medium,Southwest
207704,Jenks Beauty College,535 W. Main,Jenks,OK,74037,https://jenksbeautycollege.edu/,9182990901,Rebecca Banuelos,President,Private for-profit,Very small,Southwest
207722,University of Science and Arts of Oklahoma,17th Street and Grand Avenue,Chickasha,OK,73018-5322,https://usao.edu/,4055741321,Dr. Kayla Hale,President,Public,Very small,Southwest
207740,Seminole State College,2701 Boren Blvd,Seminole,OK,74868-1901,www.sscok.edu/,4053829950,Lana Reynolds,President,Public,Small,Southwest
207786,Southern School of Beauty Inc,140 W Main St,Durant,OK,74701-5008,www.southernschoolbeauty.com/,5809241049,Dale White,Owner,Private for-profit,Very small,Southwest
207847,Southeastern Oklahoma State University,425 W University Blvd,Durant,OK,74701-3347,www.se.edu/,5807452000,Thomas Newsom,President,Public,Medium,Southwest
207856,Southwestern Christian University,7210 NW 39th Expressway,Bethany,OK,73008,www.swcu.edu/,4057897661,Dr. Tom Murray,President,Private nonprofit,Very small,Southwest
207865,Southwestern Oklahoma State University,100 Campus Dr,Weatherford,OK,73096-3001,https://www.swosu.edu/,5807726611,Dr. Diana Lovell,President,Public,Small,Southwest
207935,Tulsa Community College,909 S. Boston Ave.,Tulsa,OK,74119,www.tulsacc.edu/,9185957000,Leigh Goodson,President and CEO,Public,Large,Southwest
207962,Tulsa Welding School-Tulsa,2545 E. 11th Street,Tulsa,OK,74104,https://www.tws.edu/,8009353776,Shalisa Powell,Campus President,Private for-profit,Very small,Southwest
207971,University of Tulsa,800 South Tucker Drive,Tulsa,OK,74104-3189,https://utulsa.edu/,9186312000,Brad Carson,President,Private nonprofit,Small,Southwest
208035,Western Oklahoma State College,2801 N Main St,Altus,OK,73521-1397,www.wosc.edu/,5804772000,Chad Wiginton,President,Public,Small,Southwest
208044,Formations Institute of Cosmetology & Barbering,502 Texas Ave,Woodward,OK,73801,formationsinstitute.edu/,5802164025,Linda Freeman,Owner/CEO,Private for-profit,Very small,Southwest
208053,High Plains Technology Center,3921 34th St,Woodward,OK,73801,https://www.hptc.edu/,5802566618,Barclay Holt,Superintendent,Public,Very small,Southwest
208275,Blue Mountain Community College,2411 NW Carden Ave,Pendleton,OR,97801,https://www.bluecc.edu/,5412761260,"J. Mark Browning, Ed.D.",President,Public,Small,Far West
208318,Central Oregon Community College,2600 NW College Way,Bend,OR,97703,www.cocc.edu/,5413837500,Dr. Laurie Chesley,President,Public,Small,Far West
208390,Chemeketa Community College,4000 Lancaster Dr NE,Salem,OR,97305,www.chemeketa.edu/,5033995000,Jessica Howard,President,Public,Medium,Far West
208406,Clackamas Community College,19600 Molalla Ave,Oregon City,OR,97045-8980,www.clackamas.edu/,5035946000,Dr. Tim Cook,President,Public,Medium,Far West
208415,Clatsop Community College,1651 Lexington Avenue,Astoria,OR,97103,www.clatsopcc.edu/,5033250910,Kevin LaCoste,Interim President,Public,Very small,Far West
208433,College of Hair Design Careers,1684 Clay St NE,Salem,OR,97301-1952,www.collegeofhairdesigncareers.com/,5035885888,Cindy Long,Administrator,Private for-profit,Very small,Far West
208479,Concorde Career College-Portland,"1425 NE Irving Street, Bldg 300",Portland,OR,97232-4203,https://www.concorde.edu/campus/portland-oregon,5032814181,Siri Dixon,Campus President,Private for-profit,Very small,Far West
208512,Sumner College,8338 NE Alderwood Road Ste 100,Portland,OR,97220,sumnercollege.edu/,5039726230,Joanna Russell,College President,Private for-profit,Very small,Far West
208637,East West College of the Healing Arts,"1515 SW Fifth Avenue, Suite 400",Portland,OR,97201-0000,www.eastwestcollege.edu/,5032336500,Erika Baern,Director,Private for-profit,Very small,Far West
208646,Eastern Oregon University,One University Blvd,La Grande,OR,97850,www.eou.edu/,5419623672,Kelly A. Ryan,President,Public,Small,Far West
208725,New Hope Christian College-Eugene,2155 Bailey Hill Rd,Eugene,OR,97405,www.newhope.edu/,5414851780,Dr. Wayne Cordeiro,President,Private nonprofit,Very small,Far West
208822,George Fox University,414 N Meridian St,Newberg,OR,97132,https://www.georgefox.edu/,5035388383,Robin Baker,President,Private nonprofit,Small,Far West
208859,Phagans Grants Pass College of Beauty,304 NE Agness Ave  Suite F,Grants Pass,OR,97526,www.phagans-schools.com/,5414796678,Kristie Davis,Owner Vice President,Private for-profit,Very small,Far West
209038,Lane Community College,4000 E 30th Ave,Eugene,OR,97405-0640,https://www.lanecc.edu/,5414633000,Stephanie Bulger,President,Public,Medium,Far West
209056,Lewis & Clark College,615 S Palatine Hill Rd,Portland,OR,97219-7899,www.lclark.edu/,5037687000,Robin Holmes-Sullivan,President,Private nonprofit,Small,Far West
209065,Linfield University,900 SE Baker,McMinnville,OR,97128-6894,https://www.linfield.edu/,5038832200,Miles K. Davis,President,Private nonprofit,Small,Far West
209074,Linn-Benton Community College,6500 Pacific Blvd SW,Albany,OR,97321,https://www.linnbenton.edu/,5419174999,Lisa Avery,President,Public,Small,Far West
209083,Northwest College-Beaverton,4200 SW Watson Ave,Beaverton,OR,97005,www.nwcollege.edu/,5036491388,Dwight Cummings,President,Private for-profit,Very small,Far West
209153,Phagans Medford Beauty School,2320 Poplar Dr,Medford,OR,97504,www.phagans-schools.com/,5417726155,Kristie Davis,Owner Vice President,Private for-profit,Very small,Far West
209205,Northwest College-Clackamas,8307 S.E. Monterey Ave,Happy Valley,OR,97086,www.nwcollege.edu/,5036592834,Dwight Cummings,President,Private for-profit,Very small,Far West
209241,Mount Angel Seminary,1 Abbey Drive,Saint Benedict,OR,97373,https://www.mountangelabbey.org/seminary,5038453951,Rev. Msgr. Joseph Betschart,President-Rector,Private nonprofit,Very small,Far West
209250,Mt Hood Community College,26000 SE Stark St,Gresham,OR,97030,www.mhcc.edu/,5034916422,Lisa Skari,President,Public,Medium,Far West
209287,Multnomah University,8435 NE Glisan St,Portland,OR,97220,https://www.multnomah.edu/,5032550332,Jessica Taylor,Interim President,Private nonprofit,Very small,Far West
209296,National University of Natural Medicine,49 S Porter St.,Portland,OR,97201-4848,https://www.nunm.edu/,5035521555,"Melanie Henriksen, ND, LAc, CNM","President, CEO",Private nonprofit,Very small,Far West
209409,Bushnell University,828 E. 11th Ave.,Eugene,OR,97401-3745,www.bushnell.edu/,5413431641,Joseph Womack,President,Private nonprofit,Very small,Far West
209490,Oregon Health & Science University,3181 SW Sam Jackson Park Rd,Portland,OR,97239-3098,www.ohsu.edu/,5034947800,Danny O Jacobs,President,Public,Small,Far West
